"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
116163,54384,"train",7,3,"21","11"
477360,54391,"train",13,3,"11","14"
330260,54393,"train",4,0,"08","30"
580646,54394,"train",12,4,"10","10"
987508,54745,"train",8,3,"09","30"
982983,54746,"train",5,2,"15","9"
818956,54747,"train",14,5,"17","7"
404884,54785,"train",14,6,"15","25"
390695,133608,"train",53,4,"16","0"
657289,54789,"train",6,6,"12","5"
470793,133613,"train",11,5,"07","30"
968545,54798,"train",36,5,"12","3"
734468,133618,"train",19,0,"10","21"
5728,120666,"train",28,3,"13","30"
696438,54799,"train",22,6,"16","7"
765349,133624,"train",8,4,"16","30"
333376,133625,"train",15,1,"14","30"
518561,120681,"train",36,0,"10","14"
350455,54818,"train",18,1,"21","30"
20249,120901,"train",7,1,"13","8"
6773,120904,"train",38,0,"15","30"
139334,54820,"train",18,5,"22","24"
339522,54822,"train",9,3,"07","30"
66118,120915,"train",4,4,"11","30"
846041,54825,"train",6,3,"10","15"
421702,54833,"train",18,1,"15","6"
496301,120931,"train",23,6,"13","7"
403721,133902,"train",4,0,"09","2"
10286,133905,"train",8,5,"18","26"
98931,133910,"train",11,0,"15","30"
982020,55067,"train",5,5,"12","30"
696736,55070,"train",5,3,"13","30"
102388,120951,"train",6,3,"07","30"
612426,120952,"train",40,4,"17","4"
191702,133922,"train",5,1,"13","30"
343215,55080,"train",7,3,"13","6"
265416,55088,"train",31,0,"15","8"
557840,133934,"train",5,3,"18","30"
506234,120971,"train",15,4,"08","30"
479061,133939,"train",16,0,"15","7"
809290,55103,"train",16,6,"21","15"
637118,55104,"train",74,1,"10","8"
466090,120983,"train",5,1,"11","21"
561729,55107,"train",4,4,"10","30"
980419,55108,"train",46,4,"21","27"
395011,120991,"train",14,4,"10","7"
62270,133955,"train",8,0,"14","30"
799979,121000,"train",5,6,"14","24"
52008,55131,"train",6,6,"10","30"
938099,121009,"train",4,6,"13","30"
90709,55137,"train",11,0,"00","7"
409785,55143,"train",18,5,"17","17"
413824,133976,"train",39,6,"07","6"
529555,133977,"train",10,6,"22","4"
192879,121259,"train",11,2,"13","8"
733282,121261,"train",13,0,"15","6"
673967,121262,"train",24,2,"09","15"
809621,55153,"train",12,3,"08","0"
761079,55155,"train",7,1,"00","8"
101112,55519,"train",22,0,"08","7"
125360,121265,"train",8,3,"17","14"
904300,121267,"train",26,5,"13","11"
470102,121276,"train",14,4,"09","7"
225972,121278,"train",28,5,"22","19"
658860,55542,"train",41,0,"15","8"
411151,121290,"train",11,4,"15","21"
915979,55546,"train",4,6,"19","7"
298493,121295,"train",27,6,"15","30"
289253,55557,"train",24,3,"10","23"
39968,55559,"train",8,3,"20","8"
330320,121298,"train",74,4,"22","2"
324675,134144,"train",100,0,"12","2"
866315,134165,"train",64,0,"16","9"
244336,121308,"train",11,4,"18","30"
717462,121309,"train",29,1,"07","15"
14305,134171,"train",4,6,"13","5"
45158,121315,"train",26,0,"23","27"
114077,55598,"train",19,1,"10","30"
58373,134172,"train",27,0,"16","6"
75012,55602,"train",21,4,"16","16"
827214,55608,"train",11,5,"08","8"
601096,55610,"train",8,6,"14","7"
47041,55613,"train",4,6,"12","30"
686354,134185,"train",4,2,"17","14"
865342,134192,"train",19,2,"16","30"
296648,134195,"train",32,4,"15","3"
525223,56181,"train",12,2,"17","7"
386685,121335,"train",35,0,"11","30"
856038,56185,"train",20,1,"16","1"
959607,56194,"train",4,4,"11","25"
362621,56198,"train",6,6,"13","6"
876004,56204,"train",6,2,"22","30"
863074,56205,"train",4,0,"10","30"
754776,121580,"train",15,2,"17","4"
284974,56224,"train",8,6,"07","30"
242631,134466,"train",14,2,"16","6"
704733,56240,"train",31,5,"07","13"
945545,56242,"train",4,3,"15","30"
445055,56243,"train",5,2,"07","30"
385824,134482,"train",85,6,"18","1"
334121,121620,"train",6,2,"08","28"
90105,121625,"train",25,5,"10","1"
310798,134506,"train",7,5,"15","30"
135387,56284,"train",7,4,"09","30"
316979,121636,"train",4,4,"16","1"
140344,121638,"train",4,0,"10","28"
545459,56530,"train",8,0,"20","3"
201681,121642,"train",7,4,"11","18"
47932,56555,"train",8,2,"08","13"
105481,121649,"train",11,2,"18","1"
896593,134515,"train",4,1,"19","30"
841952,56556,"train",32,1,"10","7"
226914,121652,"train",24,1,"19","30"
670483,56557,"train",11,4,"15","30"
714288,56566,"train",34,1,"08","14"
498224,121659,"train",46,0,"10","4"
384944,56576,"train",4,1,"17","30"
298480,56581,"train",13,1,"10","17"
366976,134534,"train",27,2,"08","13"
440666,121667,"train",47,1,"13","7"
857269,56585,"train",8,3,"11","30"
704370,56595,"train",9,2,"09","30"
463569,56609,"train",6,1,"18","30"
703124,121922,"train",4,0,"18","18"
47169,56610,"train",5,2,"19","30"
436017,56612,"train",5,0,"17","20"
950846,134664,"train",5,0,"11","7"
89588,134666,"train",15,1,"10","30"
654935,56616,"train",4,2,"13","10"
646611,121931,"train",4,0,"12","9"
973264,134675,"train",23,3,"10","19"
611091,56622,"train",13,0,"04","16"
86175,56627,"train",29,0,"13","3"
243332,121940,"train",5,2,"18","30"
964433,134686,"train",39,4,"13","3"
911675,56636,"train",21,0,"14","13"
180473,134689,"train",13,0,"11","9"
921076,56643,"train",6,2,"14","8"
804436,121971,"train",14,4,"09","30"
491748,134710,"train",5,6,"14","14"
398268,57015,"train",4,4,"20","17"
90822,57020,"train",8,3,"13","30"
735408,121979,"train",62,3,"14","4"
283016,134731,"train",4,0,"17","30"
587072,134733,"train",7,3,"10","30"
56085,121988,"train",18,4,"17","30"
50064,134750,"train",23,3,"07","14"
245794,134754,"train",18,1,"10","22"
736971,57068,"train",8,0,"17","8"
726722,122008,"train",18,5,"13","10"
628071,57070,"train",23,4,"14","9"
3349,134766,"train",18,0,"21","1"
521786,134771,"train",5,3,"19","7"
961175,122018,"train",40,3,"11","3"
674835,134774,"train",7,5,"16","25"
153866,122148,"train",4,2,"10","19"
537531,57108,"train",4,0,"12","30"
624415,57110,"train",22,3,"23","16"
316364,134994,"train",22,6,"16","30"
137622,122153,"train",5,0,"13","7"
992566,122158,"train",6,1,"08","30"
806887,57504,"train",6,5,"09","30"
186377,122161,"train",8,6,"09","24"
687799,122165,"train",15,3,"16","6"
837729,135004,"train",21,5,"14","30"
409546,57511,"train",24,5,"11","3"
608428,135008,"train",15,1,"15","30"
719287,122175,"train",18,2,"12","27"
742778,57523,"train",44,2,"10","1"
160634,57525,"train",8,0,"05","25"
824029,122187,"train",35,0,"18","5"
406379,57530,"train",46,6,"18","5"
943768,57531,"train",6,0,"08","30"
885303,135026,"train",56,2,"17","5"
529942,122200,"train",11,6,"15","30"
878982,135030,"train",30,0,"18","15"
922309,135034,"train",5,3,"14","0"
589755,57553,"train",6,0,"14","22"
147212,57556,"train",21,0,"17","10"
783505,135040,"train",19,1,"15","28"
932117,135041,"train",17,3,"18","7"
436753,57567,"train",47,0,"23","3"
313294,122218,"train",27,6,"16","4"
139611,135054,"train",11,0,"13","30"
34847,57583,"train",12,6,"15","14"
625819,135061,"train",8,0,"11","30"
816202,57585,"train",31,1,"18","4"
480166,122229,"train",14,3,"21","17"
144411,135078,"train",12,3,"20","10"
668093,57604,"train",9,3,"07","10"
387571,57607,"train",6,5,"14","30"
362307,135083,"train",55,0,"19","4"
794494,57863,"train",33,3,"16","30"
717676,57877,"train",67,4,"21","5"
313869,135090,"train",7,0,"13","30"
251650,135095,"train",34,0,"19","30"
533007,122244,"train",13,0,"12","30"
305433,57880,"train",13,2,"12","28"
800248,135098,"train",23,5,"12","3"
389354,57882,"train",8,5,"17","30"
51274,57883,"train",13,1,"15","18"
594349,122251,"train",11,4,"10","30"
37737,122253,"train",10,3,"16","20"
534897,122259,"train",7,4,"23","11"
712341,57887,"train",22,2,"18","11"
593325,135107,"train",4,4,"05","30"
37509,122261,"train",6,6,"05","14"
86709,57892,"train",9,5,"15","30"
799433,57914,"train",15,2,"15","12"
866989,122526,"train",5,2,"12","30"
253085,135229,"train",11,6,"13","13"
788729,57916,"train",11,4,"19","14"
987246,57934,"train",6,1,"19","17"
348754,122541,"train",9,6,"16","12"
24657,122543,"train",5,1,"14","7"
394307,57936,"train",7,5,"18","5"
417812,122550,"train",100,4,"18","0"
113303,122551,"train",6,4,"20","3"
156846,57955,"train",30,0,"13","13"
17152,57963,"train",9,5,"12","6"
691913,122577,"train",10,2,"13","5"
482343,122579,"train",5,6,"10","30"
960134,135271,"train",14,3,"16","12"
154114,135272,"train",9,1,"07","7"
443636,58235,"train",8,4,"11","30"
294023,58240,"train",9,2,"19","10"
238871,122590,"train",46,3,"10","6"
923975,58255,"train",4,2,"17","17"
172401,122595,"train",16,1,"23","11"
571792,58257,"train",19,5,"11","3"
651025,58263,"train",11,2,"17","20"
417773,135304,"train",4,6,"23","14"
997452,122620,"train",29,2,"13","30"
829463,122626,"train",9,1,"22","15"
460952,135329,"train",7,5,"12","30"
409650,135330,"train",4,5,"18","6"
260289,135341,"train",29,0,"08","19"
115396,58275,"train",7,1,"17","8"
573516,58288,"train",20,0,"08","14"
875829,58293,"train",5,4,"09","30"
475608,135593,"train",46,5,"21","12"
908364,135601,"train",8,4,"16","9"
60043,135606,"train",5,6,"18","30"
120904,58311,"train",45,0,"01","7"
505528,58316,"train",4,3,"13","19"
625318,122897,"train",38,4,"15","14"
5830,135618,"train",4,0,"21","30"
43841,58333,"train",12,2,"21","26"
716850,58343,"train",5,1,"15","30"
685841,135633,"train",16,3,"08","4"
90165,58867,"train",22,3,"11","5"
32711,135643,"train",17,5,"09","21"
866403,122927,"train",15,2,"13","29"
730294,58874,"train",7,0,"10","15"
397712,135649,"train",15,1,"13","30"
323915,135665,"train",4,1,"14","30"
117083,58905,"train",13,4,"07","10"
11340,122951,"train",16,1,"11","30"
396103,122953,"train",11,3,"07","30"
462593,135670,"train",11,0,"14","30"
180353,58915,"train",4,2,"16","30"
733841,122959,"train",5,5,"21","30"
261163,58919,"train",88,4,"18","2"
631698,135679,"train",6,1,"16","30"
941070,58929,"train",21,1,"14","30"
690653,135683,"train",55,4,"17","17"
684520,122979,"train",5,2,"16","10"
86293,122980,"train",13,2,"10","16"
109340,135689,"train",8,0,"15","30"
620358,135690,"train",18,0,"17","30"
291055,58953,"train",5,5,"19","7"
513645,58958,"train",9,1,"09","11"
829544,123352,"train",14,0,"00","21"
313686,135929,"train",41,1,"14","4"
572314,135930,"train",7,0,"07","15"
560444,58969,"train",11,6,"09","1"
407668,135935,"train",4,6,"16","1"
832816,59197,"train",6,4,"14","24"
283095,59202,"train",13,0,"16","7"
953647,123366,"train",61,3,"15","10"
268139,123367,"train",13,2,"12","16"
735116,135945,"train",51,1,"21","3"
339545,135947,"train",4,5,"18","5"
145635,59216,"train",45,5,"11","6"
635305,135958,"train",9,4,"11","0"
506597,59231,"train",12,6,"18","22"
894476,59252,"train",29,0,"18","20"
245669,59257,"train",36,0,"07","4"
154732,123384,"train",26,4,"17","30"
314664,59264,"train",5,0,"16","30"
377059,123389,"train",36,5,"16","11"
343250,59275,"train",4,5,"12","28"
242108,123396,"train",12,5,"10","30"
36390,123400,"train",48,6,"14","6"
901116,135970,"train",14,6,"22","25"
443897,59291,"train",24,5,"15","28"
841240,135974,"train",12,0,"11","27"
840556,59296,"train",33,0,"17","1"
524532,59304,"train",6,1,"10","30"
717592,123423,"train",25,0,"11","13"
773132,123428,"train",8,6,"11","30"
830875,123431,"train",5,3,"21","13"
931312,136000,"train",4,4,"19","30"
759087,59778,"train",4,2,"17","30"
231715,136005,"train",6,0,"12","6"
439954,59783,"train",21,0,"12","27"
772735,123445,"train",5,1,"16","30"
814892,123453,"train",22,3,"23","2"
67279,123454,"train",9,5,"08","18"
682526,59806,"train",8,0,"12","8"
556752,136038,"train",8,0,"09","29"
672910,136039,"train",6,6,"18","30"
869617,59815,"train",6,6,"10","30"
909818,59825,"train",5,5,"17","8"
660342,123467,"train",5,4,"21","30"
187887,123585,"train",6,0,"17","30"
447152,136148,"train",7,2,"13","30"
657887,123587,"train",14,3,"16","30"
756527,123588,"train",6,1,"00","17"
313649,123594,"train",6,0,"01","30"
731665,123596,"train",4,2,"22","30"
977639,59828,"train",8,3,"17","21"
596029,59829,"train",17,2,"20","30"
319577,59831,"train",9,0,"11","28"
593239,59837,"train",37,0,"15","7"
116188,123605,"train",39,3,"07","17"
670064,136163,"train",49,1,"12","12"
747614,59850,"train",18,3,"07","17"
833819,59851,"train",31,0,"14","6"
921029,123610,"train",10,3,"14","30"
527244,123611,"train",4,0,"18","5"
306314,59857,"train",23,0,"13","7"
766440,59863,"train",7,4,"17","17"
852601,59867,"train",10,5,"13","30"
466703,59871,"train",8,4,"21","30"
833959,59872,"train",9,3,"12","6"
6282,136194,"train",5,4,"09","18"
136138,60111,"train",13,1,"10","8"
902976,60126,"train",35,5,"10","18"
913854,60133,"train",4,4,"08","30"
68887,60141,"train",4,6,"12","30"
545283,60142,"train",7,4,"14","30"
762526,123667,"train",9,2,"17","23"
561126,123673,"train",4,6,"14","29"
710965,60150,"train",42,4,"11","7"
474381,123678,"train",10,1,"15","11"
811492,123681,"train",6,0,"16","11"
366757,60156,"train",7,1,"11","7"
283513,60164,"train",5,6,"00","13"
306294,123685,"train",7,4,"11","9"
349801,136233,"train",56,6,"14","2"
710723,123702,"train",4,6,"07","30"
396171,60198,"train",13,4,"10","30"
489914,123717,"train",8,5,"15","30"
404794,60210,"train",91,0,"20","1"
326410,60211,"train",4,5,"15","7"
443296,123855,"train",6,1,"23","30"
504749,60215,"train",7,6,"11","30"
703276,60463,"train",20,4,"07","30"
683197,136725,"train",8,5,"09","25"
28902,136729,"train",16,6,"14","10"
336009,123888,"train",9,6,"16","30"
994707,123893,"train",5,3,"12","30"
218343,123895,"train",6,6,"12","4"
966325,123896,"train",21,4,"20","3"
637894,136746,"train",5,3,"10","5"
364848,136753,"train",7,0,"19","24"
280391,60501,"train",27,0,"17","1"
501366,123915,"train",8,4,"21","30"
88926,60504,"train",16,1,"12","4"
122888,60505,"train",48,3,"17","6"
966122,123918,"train",13,2,"15","0"
500969,136773,"train",6,2,"10","19"
557851,60507,"train",8,0,"10","11"
44327,60509,"train",37,5,"13","7"
792013,136793,"train",9,4,"10","30"
810059,123943,"train",15,2,"13","5"
607550,60547,"train",10,0,"12","6"
223629,123949,"train",13,5,"20","2"
879975,136807,"train",9,1,"15","30"
68069,136810,"train",12,4,"16","1"
786289,136812,"train",7,3,"18","23"
30725,136819,"train",22,2,"14","14"
426617,136824,"train",4,1,"10","30"
767622,123953,"train",7,3,"11","30"
381340,123957,"train",13,4,"10","30"
886798,123966,"train",24,4,"15","8"
757479,136947,"train",39,6,"10","13"
394440,61033,"train",18,0,"20","5"
299029,136957,"train",9,6,"12","7"
290429,136961,"train",9,2,"23","4"
330797,136964,"train",4,3,"19","30"
459194,61054,"train",7,3,"15","30"
246868,61055,"train",20,3,"12","6"
922395,136968,"train",8,6,"12","7"
337801,136969,"train",21,0,"17","3"
413743,61080,"train",15,2,"14","0"
580289,136981,"train",6,3,"08","30"
332778,136983,"train",7,0,"15","30"
827901,136984,"train",60,3,"15","15"
5611,136986,"train",7,5,"17","13"
206210,136988,"train",14,4,"06","30"
289340,61101,"train",30,0,"16","6"
420199,136996,"train",20,1,"09","11"
332485,61107,"train",12,0,"12","19"
187107,124133,"train",15,3,"12","12"
194181,61111,"train",6,4,"15","1"
907955,61113,"train",6,1,"12","30"
11611,124141,"train",10,1,"16","30"
265327,137000,"train",28,0,"12","6"
528002,137005,"train",6,6,"22","7"
10414,137009,"train",4,4,"14","8"
404212,137014,"train",37,0,"10","7"
641281,137020,"train",4,5,"18","30"
93826,124154,"train",4,4,"17","30"
265115,61156,"train",9,5,"09","11"
956958,61159,"train",35,6,"19","5"
466207,124158,"train",31,5,"07","13"
787925,124159,"train",9,2,"20","11"
644313,61409,"train",26,2,"11","9"
208192,137034,"train",12,5,"15","11"
202334,137036,"train",28,0,"17","10"
635461,61422,"train",14,1,"12","1"
835913,137037,"train",42,4,"14","8"
698175,124169,"train",4,5,"15","30"
488462,137049,"train",18,1,"21","23"
799642,137053,"train",4,4,"11","30"
322496,137054,"train",12,2,"11","13"
606357,124178,"train",16,5,"18","19"
194519,124181,"train",4,0,"18","30"
582155,124183,"train",14,1,"12","19"
718237,61447,"train",4,5,"21","0"
50360,61463,"train",4,4,"08","30"
430507,137074,"train",7,0,"20","30"
134837,124185,"train",7,0,"10","19"
271143,124190,"train",4,6,"12","29"
683357,137317,"train",10,5,"17","30"
610941,137318,"train",15,5,"13","6"
55299,61474,"train",4,0,"16","15"
781449,61482,"train",17,1,"09","13"
708606,137335,"train",4,5,"19","7"
681005,61484,"train",6,6,"01","30"
502744,124431,"train",12,1,"21","30"
433646,61491,"train",8,1,"17","24"
440924,124436,"train",12,5,"09","8"
407250,124438,"train",5,3,"18","7"
496139,137340,"train",39,1,"10","8"
879595,137347,"train",8,0,"17","30"
165543,61504,"train",20,2,"13","22"
270620,137348,"train",37,2,"15","6"
85897,124452,"train",20,5,"11","1"
219922,124453,"train",6,4,"15","1"
892723,137354,"train",33,6,"18","27"
329381,137355,"train",37,0,"16","6"
583638,124455,"train",67,6,"15","3"
137961,61518,"train",15,1,"16","30"
762615,137361,"train",8,3,"09","19"
266542,137366,"train",15,3,"12","30"
2442,124463,"train",21,4,"10","7"
797357,61767,"train",9,3,"21","30"
545319,61769,"train",6,5,"10","29"
711597,61770,"train",39,5,"12","9"
577150,124475,"train",10,3,"15","30"
323208,137375,"train",19,5,"10","30"
576653,61786,"train",10,6,"12","30"
434365,61796,"train",45,1,"19","8"
909171,124489,"train",32,0,"23","24"
941431,61803,"train",7,1,"09","12"
608925,124491,"train",21,1,"14","3"
838185,137398,"train",64,0,"19","5"
321263,61808,"train",10,1,"13","30"
469130,137405,"train",5,0,"12","30"
758771,124496,"train",26,1,"09","6"
762005,61828,"train",6,0,"16","17"
921168,124499,"train",12,1,"09","15"
801708,124510,"train",7,1,"10","14"
454435,61846,"train",9,6,"12","27"
236231,124519,"train",4,6,"23","27"
867616,124525,"train",5,3,"18","14"
258728,137422,"train",4,2,"19","30"
906624,61876,"train",4,1,"07","30"
255052,124538,"train",16,6,"10","30"
386890,61886,"train",4,5,"16","20"
927056,124542,"train",81,3,"14","1"
924598,124543,"train",44,5,"18","6"
693412,124544,"train",10,6,"17","7"
491549,124546,"train",6,5,"16","30"
26915,62270,"train",10,4,"18","5"
900511,137810,"train",28,1,"10","30"
91799,62272,"train",4,1,"01","0"
894847,62274,"train",30,1,"10","13"
799646,124801,"train",11,1,"20","0"
63819,137826,"train",4,3,"08","30"
126121,62310,"train",5,1,"13","3"
391650,62314,"train",6,1,"12","30"
808019,137833,"train",26,5,"13","24"
299065,137835,"train",5,3,"10","30"
376021,62332,"train",20,0,"11","7"
24090,124826,"train",11,6,"17","8"
558184,137848,"train",27,5,"12","30"
168357,62340,"train",100,4,"16","2"
443125,124834,"train",5,0,"14","30"
550703,137850,"train",17,5,"09","30"
282642,137853,"train",6,0,"14","30"
840916,62341,"train",4,6,"09","3"
233572,62344,"train",5,1,"10","10"
210345,62348,"train",6,2,"13","30"
902350,62355,"train",68,0,"12","3"
230644,124850,"train",24,0,"14","15"
276491,62362,"train",6,5,"19","6"
608044,137872,"train",28,4,"09","4"
976201,124859,"train",4,2,"23","21"
762464,137877,"train",11,4,"19","4"
726616,137882,"train",5,0,"13","20"
686233,62391,"train",4,5,"15","7"
798257,62392,"train",13,1,"13","30"
387828,62647,"train",45,5,"18","2"
545044,124880,"train",14,2,"10","30"
468199,124881,"train",10,4,"08","14"
808999,137889,"train",27,1,"07","7"
396008,137910,"train",6,3,"18","24"
836336,138051,"train",6,0,"09","7"
405184,138055,"train",7,6,"18","7"
243643,124886,"train",4,1,"12","30"
752331,124917,"train",18,6,"20","30"
637413,138068,"train",10,6,"09","22"
